car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,warranty_avail,sale_price
hyundai elite i20,2017,diesel,128128,pune,hatchback,manual,1,681237,FALSE,644199
mercedes benz e class,2013,petrol,122242,pune,luxury sedan,manual,1,1419000,FALSE,1414200
honda brio,2014,petrol,141973,pune,hatchback,manual,1,330599,FALSE,330499
toyota fortuner,2012,diesel,128749,pune,luxury suv,manual,1,1154597,FALSE,995799
toyota innova,2014,diesel,312882,pune,suv,manual,1,792999,FALSE,792899
datsun redi go,2017,petrol,18451,pune,hatchback,manual,1,270034,TRUE,221199
maruti ignis,2018,petrol,11972,pune,hatchback,manual,1,463798,FALSE,460899
hyundai xcent,2014,petrol,31054,pune,sedan,manual,1,426818,FALSE,422699
maruti alto 800,2013,petrol,25478,pune,hatchback,manual,1,205399,FALSE,203399
hyundai grand i10,2016,petrol,33475,pune,hatchback,manual,2,454117,FALSE,448599
maruti ciaz,2015,diesel,17927,pune,sedan,manual,1,637717,FALSE,629999
maruti baleno,2019,petrol,3139,pune,hatchback,manual,1,712343,FALSE,695499
maruti swift,2014,diesel,38846,pune,hatchback,manual,1,500476,FALSE,490699
hyundai grand i10,2013,petrol,25889,pune,hatchback,manual,2,342960,FALSE,339599
hyundai verna,2011,petrol,48598,pune,sedan,manual,2,347999,FALSE,347899
maruti celerio,2017,petrol,20176,pune,hatchback,automatic,1,455828,FALSE,451399
hyundai verna,2011,petrol,48478,pune,sedan,manual,1,372099,FALSE,371999
maruti eeco,2010,petrol,49362,pune,suv,manual,1,226599,FALSE,222399
maruti alto,2011,petrol,9742,pune,hatchback,manual,1,216599,FALSE,213099
hyundai i10,2014,petrol,44857,pune,hatchback,manual,1,354490,FALSE,293799
maruti eeco,2019,petrol & cng,17417,pune,suv,manual,1,466799,FALSE,456599
volkswagen polo,2014,petrol,54813,pune,hatchback,manual,1,457521,FALSE,453399
hyundai elite i20,2017,petrol,30884,pune,hatchback,manual,1,592342,FALSE,581699
volkswagen polo,2015,petrol,48850,pune,hatchback,automatic,1,565399,FALSE,565299
honda city,2015,petrol,44065,pune,sedan,manual,1,692264,FALSE,676099
maruti ertiga,2012,diesel,46331,pune,suv,manual,2,621237,FALSE,593299
mahindra xuv500,2013,diesel,73887,pune,luxury suv,manual,1,567099,FALSE,557499
volkswagen polo,2010,petrol,62724,pune,hatchback,manual,1,276999,FALSE,272199
ford figo,2011,petrol,68190,pune,hatchback,manual,3,199499,FALSE,199399
toyota etios,2011,petrol,69474,pune,sedan,manual,1,315699,FALSE,306599
maruti ertiga,2013,diesel,54675,pune,suv,manual,1,605517,FALSE,576699
maruti ertiga,2015,petrol,79846,pune,suv,manual,1,529599,FALSE,529399
hyundai creta,2015,petrol,46166,pune,suv,manual,1,866629,FALSE,831699
maruti ertiga,2017,petrol,29397,pune,suv,manual,1,755699,FALSE,726599
maruti baleno,2016,petrol,61456,pune,hatchback,manual,1,506199,FALSE,506099
toyota corolla altis,2018,petrol,34924,pune,luxury sedan,automatic,1,1441500,FALSE,1391980
chevrolet spark,2010,petrol,63541,pune,hatchback,manual,2,138199,FALSE,138099
maruti zen estilo,2009,petrol,71582,pune,hatchback,manual,1,170599,FALSE,170499
maruti swift,2015,diesel,98926,pune,hatchback,manual,1,528928,FALSE,500499
tata hexa,2017,diesel,22399,pune,suv,automatic,1,1374172,FALSE,1348247
mahindra xuv500,2015,diesel,52094,pune,luxury suv,manual,1,732399,FALSE,732299
maruti s cross,2017,diesel,13630,pune,suv,manual,1,974494,FALSE,926299
maruti baleno,2018,petrol,47926,pune,hatchback,manual,1,590756,FALSE,580699
maruti wagon r 1.0,2014,petrol,69438,pune,hatchback,manual,1,332390,FALSE,330399
maruti swift,2012,petrol,95783,pune,hatchback,manual,1,385999,FALSE,385899
honda crv,2013,petrol,98773,pune,luxury suv,automatic,1,796500,FALSE,774299
mahindra xuv500,2015,diesel,58112,pune,luxury suv,manual,1,1028131,FALSE,1003099
maruti ertiga,2016,diesel,73264,pune,suv,manual,1,800409,FALSE,750999
mahindra scorpio,2016,diesel,77241,pune,suv,manual,1,820389,FALSE,792699
maruti wagon r 1.0,2014,petrol & cng,87427,pune,hatchback,manual,1,338872,FALSE,338699
hyundai creta,2016,diesel,94775,pune,suv,manual,1,972724,FALSE,933299
maruti ritz,2012,diesel,109285,pune,hatchback,manual,1,336399,FALSE,336299
volkswagen ameo,2016,diesel,96122,pune,sedan,manual,1,541399,FALSE,523999
volkswagen polo,2013,diesel,160035,pune,hatchback,manual,2,324929,FALSE,292299
bmw x1,2011,diesel,112688,pune,luxury suv,automatic,3,687599,FALSE,687499
honda amaze,2014,diesel,113188,pune,sedan,manual,1,402454,FALSE,342199
toyota innova,2013,diesel,178253,pune,suv,manual,2,806295,FALSE,782199
maruti swift,2014,petrol,117914,pune,hatchback,manual,1,409286,FALSE,404499
mahindra xuv500,2013,diesel,125780,pune,luxury suv,manual,1,699758,FALSE,657499
bmw x1,2011,diesel,166437,pune,luxury suv,automatic,1,759699,FALSE,759599
toyota innova,2014,diesel,101489,pune,suv,manual,2,921998,FALSE,914499
hyundai i20,2013,diesel,214799,pune,hatchback,manual,1,364464,FALSE,358999
honda city,2015,petrol,122135,pune,sedan,manual,1,558265,FALSE,540699
maruti ertiga,2018,diesel,119308,pune,suv,manual,1,861500,FALSE,851799
bmw 5 series,2012,diesel,148836,pune,luxury sedan,automatic,1,1193943,FALSE,1145742
ford figo,2011,petrol,38373,pune,hatchback,manual,2,197770,FALSE,189699
ford figo,2011,petrol,46292,pune,hatchback,manual,2,193237,FALSE,179199
volkswagen polo,2015,petrol,31433,pune,hatchback,automatic,1,570699,FALSE,556299
hyundai i10,2014,petrol,43814,pune,hatchback,manual,1,296999,FALSE,296699
maruti alto 800,2012,petrol,17736,pune,hatchback,manual,1,217993,FALSE,203499
hyundai i10,2012,petrol,41017,pune,hatchback,automatic,1,322758,FALSE,271299
maruti alto k10,2016,petrol,18946,pune,hatchback,manual,1,299495,FALSE,251899
maruti swift dzire,2016,petrol,9984,pune,sedan,manual,1,560914,FALSE,546899
volkswagen polo,2014,petrol,21690,pune,hatchback,manual,1,478693,FALSE,477199
hyundai i20 active,2015,petrol,46687,pune,hatchback,manual,1,475500,FALSE,461199
maruti swift,2017,petrol,27809,pune,hatchback,manual,1,612394,TRUE,501199
maruti wagon r 1.0,2012,petrol,32808,pune,hatchback,manual,1,291613,FALSE,260399
maruti celerio,2015,petrol,23648,pune,hatchback,automatic,1,396474,FALSE,393999
hyundai grand i10,2015,petrol,25655,pune,hatchback,manual,1,402273,FALSE,396999
honda brio,2014,petrol,42559,pune,hatchback,automatic,1,483010,FALSE,382399
maruti swift,2014,petrol,30771,pune,hatchback,manual,1,447875,FALSE,440499
maruti swift,2013,petrol,16906,pune,hatchback,manual,1,440820,FALSE,435199
maruti dzire,2017,petrol,17868,pune,sedan,automatic,1,638139,FALSE,623199
hyundai i10,2010,petrol,29196,pune,hatchback,manual,1,240628,FALSE,237399
hyundai grand i10,2015,petrol,10945,pune,hatchback,manual,1,440132,FALSE,426999
hyundai grand i10,2015,petrol,46917,pune,hatchback,manual,1,408203,FALSE,406099
honda city,2012,petrol,66511,pune,sedan,manual,1,413830,FALSE,408099
maruti eeco,2019,petrol & cng,17397,pune,suv,manual,1,467807,FALSE,459599
hyundai elite i20,2015,diesel,37423,pune,hatchback,manual,1,664610,FALSE,592799
maruti swift,2012,diesel,61365,pune,hatchback,manual,2,384993,FALSE,333899
volkswagen vento,2015,petrol,50258,pune,sedan,automatic,1,508500,FALSE,498799
maruti celerio,2014,petrol & cng,61591,pune,hatchback,manual,1,346476,FALSE,332499
maruti zen estilo,2010,petrol,33011,pune,hatchback,manual,1,216700,FALSE,169099
maruti swift,2019,petrol,8333,pune,hatchback,automatic,1,669963,FALSE,644899
hyundai i20,2010,petrol,74934,pune,hatchback,manual,1,234300,FALSE,232799
maruti ertiga,2012,petrol,58547,pune,suv,manual,1,521236,FALSE,515899
maruti vitara brezza,2019,diesel,24435,pune,suv,manual,1,841500,FALSE,836099
honda city,2018,petrol,7349,pune,sedan,manual,1,998253,FALSE,860199
maruti swift dzire,2010,diesel,84008,pune,sedan,manual,2,334628,FALSE,283699
maruti alto k10,2010,petrol,83421,pune,hatchback,manual,2,134940,FALSE,117399
honda brio,2012,petrol,71493,pune,hatchback,manual,1,309462,FALSE,259899
volkswagen vento,2013,diesel,74078,pune,sedan,manual,1,381019,FALSE,332299
hyundai i10,2011,petrol,76746,pune,hatchback,manual,1,238861,FALSE,209399
maruti wagon r 1.0,2015,petrol & cng,79847,pune,hatchback,manual,1,370140,FALSE,364699
maruti s cross,2019,diesel,5861,pune,suv,manual,1,1086500,FALSE,1023431
volkswagen vento,2015,diesel,61564,pune,sedan,automatic,2,468572,FALSE,450699
mahindra scorpio,2015,diesel,58242,pune,suv,manual,1,837062,FALSE,830399
maruti swift,2013,diesel,68815,pune,hatchback,manual,1,405754,FALSE,396299
volkswagen polo,2016,petrol,56769,pune,hatchback,manual,2,487905,FALSE,481899
volkswagen vento,2015,diesel,78700,pune,sedan,automatic,1,646626,FALSE,543699
maruti wagon r 1.0,2013,petrol,68804,pune,hatchback,manual,1,344970,FALSE,272399
maruti swift,2015,diesel,99222,pune,hatchback,manual,2,507974,FALSE,480599
maruti swift dzire,2010,diesel,97436,pune,sedan,manual,1,300814,FALSE,265099
volkswagen ameo,2019,diesel,16641,pune,sedan,automatic,1,821500,FALSE,818599
toyota innova crysta,2017,diesel,64712,pune,suv,manual,2,1530700,FALSE,1349661
maruti eeco,2018,petrol & cng,42958,pune,suv,manual,3,371667,FALSE,369299
skoda rapid,2016,diesel,80638,pune,sedan,automatic,1,655876,FALSE,619499
honda city,2016,diesel,93031,pune,sedan,manual,1,722380,FALSE,660999
maruti wagon r 1.0,2013,petrol,96735,pune,hatchback,manual,2,230183,FALSE,225399
maruti swift,2012,diesel,136965,pune,hatchback,manual,1,326285,FALSE,325199
maruti wagon r 1.0,2014,petrol & cng,94937,pune,hatchback,manual,3,243253,FALSE,239999
volkswagen polo,2014,diesel,106640,pune,hatchback,manual,1,417227,FALSE,408899
maruti ertiga,2012,petrol,104456,pune,suv,manual,2,491965,FALSE,474599
maruti swift dzire,2012,diesel,118302,pune,sedan,manual,1,442125,FALSE,383899
maruti swift dzire,2015,diesel,112267,pune,sedan,manual,1,562946,FALSE,531799
maruti wagon r 1.0,2013,petrol & cng,121461,pune,hatchback,manual,1,338096,FALSE,278399
toyota innova,2010,diesel,225134,pune,suv,manual,2,476517,FALSE,467399
mahindra kuv100,2016,diesel,141825,pune,suv,manual,1,350268,FALSE,349599
toyota fortuner,2015,diesel,246938,pune,luxury suv,manual,2,1380063,FALSE,1358699
jeep compass,2017,petrol,73309,pune,luxury suv,automatic,1,1157517,FALSE,1135945
volkswagen jetta,2015,diesel,98975,pune,sedan,automatic,1,898074,FALSE,853999
hyundai elite i20,2014,petrol,23661,pune,hatchback,manual,1,516287,FALSE,507699
maruti swift,2014,diesel,27388,pune,hatchback,manual,1,539999,FALSE,539899
hyundai i20,2013,petrol,25341,pune,hatchback,manual,1,389340,FALSE,358199
tata tiago,2017,petrol,24830,pune,hatchback,manual,1,430107,FALSE,387799
maruti wagon r 1.0,2018,petrol & cng,21940,pune,hatchback,manual,1,440565,FALSE,435699
maruti wagon r 1.0,2016,petrol,35646,pune,hatchback,manual,1,363007,FALSE,358999
nissan terrano,2016,petrol,37910,pune,suv,manual,2,451417,FALSE,449499
honda city,2016,petrol,32972,pune,sedan,manual,1,691807,FALSE,674199
maruti alto k10,2011,petrol,60972,pune,hatchback,manual,1,201304,FALSE,200999
ford figo aspire,2018,diesel,10712,pune,sedan,manual,1,621500,FALSE,610299
ford ecosport,2017,petrol,19240,pune,suv,manual,1,743958,FALSE,730399
renault duster,2013,diesel,57244,pune,suv,manual,1,482899,FALSE,482799
maruti eeco,2018,petrol & cng,27390,pune,suv,manual,1,435612,FALSE,429599
maruti swift,2019,diesel,14800,pune,hatchback,manual,1,739618,FALSE,711099
honda city,2016,petrol,65566,pune,sedan,manual,1,674913,FALSE,671699
maruti swift,2019,diesel,16449,pune,hatchback,manual,1,739175,FALSE,726099
renault duster,2016,diesel,51764,pune,suv,manual,2,551500,FALSE,528499
volkswagen vento,2011,petrol,85190,pune,sedan,manual,1,286388,FALSE,245699
ford ecosport,2018,diesel,35902,pune,suv,manual,1,889637,FALSE,866899
hyundai elite i20,2015,diesel,101238,pune,hatchback,manual,1,547539,FALSE,536099
honda amaze,2014,diesel,88309,pune,sedan,manual,1,391448,FALSE,383599
volkswagen jetta,2014,diesel,120733,pune,sedan,manual,1,506235,FALSE,492299
hyundai elite i20,2014,diesel,154655,pune,hatchback,manual,1,463083,FALSE,438399
skoda rapid,2015,diesel,158343,pune,sedan,manual,1,450500,FALSE,433499
maruti alto,2010,petrol,34854,hyderabad,hatchback,manual,1,215074,FALSE,182999
maruti wagon r 1.0,2013,petrol,39541,hyderabad,hatchback,manual,2,413213,TRUE,328599
maruti celerio,2015,petrol,34481,hyderabad,hatchback,manual,1,390190,FALSE,346899
maruti swift,2011,petrol,46592,hyderabad,hatchback,manual,1,486361,FALSE,415899
maruti alto,2011,petrol,23837,hyderabad,hatchback,manual,1,242199,FALSE,242099
hyundai santro xing,2011,petrol & lpg,41925,hyderabad,hatchback,manual,1,332882,FALSE,269299
maruti alto k10,2014,petrol,40187,hyderabad,hatchback,manual,2,335306,FALSE,281099
maruti alto k10,2017,petrol,19279,hyderabad,hatchback,manual,1,421368,FALSE,362999
maruti baleno,2016,petrol,20411,hyderabad,hatchback,manual,1,661291,FALSE,545599
hyundai i10,2010,petrol,5383,hyderabad,hatchback,automatic,1,473317,FALSE,409299
maruti eeco,2019,petrol,8294,hyderabad,suv,manual,1,414199,FALSE,414099
hyundai i20,2012,diesel,38856,hyderabad,hatchback,manual,1,484252,FALSE,411499
hyundai santro xing,2012,petrol,30692,hyderabad,hatchback,manual,1,356064,FALSE,291599
maruti eeco,2019,petrol,8647,hyderabad,suv,manual,1,550009,FALSE,452899
maruti eeco,2020,petrol,17082,hyderabad,suv,manual,1,509100,FALSE,417099
maruti swift dzire,2014,petrol,35103,hyderabad,sedan,manual,1,581647,FALSE,498699
hyundai i20,2012,petrol,51853,hyderabad,hatchback,manual,1,440383,FALSE,396499
hyundai i10,2012,petrol,56900,hyderabad,hatchback,manual,1,318199,FALSE,318099
maruti alto 800,2018,petrol,7885,hyderabad,hatchback,manual,1,344999,FALSE,344199
maruti alto 800,2013,petrol,4264,hyderabad,hatchback,manual,1,333372,FALSE,277499
maruti alto k10,2013,petrol,33274,hyderabad,hatchback,manual,1,300028,FALSE,274499
maruti alto 800,2018,petrol,16208,hyderabad,hatchback,manual,1,399923,FALSE,331499
maruti swift dzire,2015,petrol,15516,hyderabad,sedan,manual,1,690608,FALSE,562199
maruti alto k10,2012,petrol,29160,hyderabad,hatchback,manual,1,296729,FALSE,261299
hyundai eon,2015,petrol,22377,hyderabad,hatchback,manual,1,373935,FALSE,314399
maruti alto,2011,petrol,31119,hyderabad,hatchback,manual,1,272088,FALSE,243699
maruti wagon r 1.0,2011,petrol,55981,hyderabad,hatchback,manual,1,352609,FALSE,293199
ford new figo,2016,petrol,40924,hyderabad,hatchback,manual,1,486580,FALSE,398999
hyundai i10,2009,petrol,27034,hyderabad,hatchback,manual,1,315770,FALSE,274299
hyundai i10,2010,petrol,34430,hyderabad,hatchback,manual,1,366688,FALSE,313199
maruti wagon r 1.0,2014,petrol,41913,hyderabad,hatchback,manual,1,382099,FALSE,381999
hyundai eon,2016,petrol,40681,hyderabad,hatchback,manual,1,276899,FALSE,276799
hyundai i20,2012,petrol,53847,hyderabad,hatchback,manual,1,431411,FALSE,370699
datsun redi go,2018,petrol,13379,hyderabad,hatchback,manual,1,372340,FALSE,319999
maruti alto 800,2017,petrol,27927,hyderabad,hatchback,manual,2,380010,FALSE,315899
maruti swift,2019,diesel,43074,hyderabad,hatchback,manual,2,817469,FALSE,679899
hyundai i10,2008,petrol,83568,hyderabad,hatchback,manual,2,258616,FALSE,230899
maruti wagon r 1.0,2013,petrol,45460,hyderabad,hatchback,manual,2,404835,FALSE,330899
hyundai i10,2012,petrol,44883,hyderabad,hatchback,manual,1,385437,FALSE,335999
maruti alto 800,2014,petrol,43615,hyderabad,hatchback,manual,1,313500,FALSE,256999
maruti alto k10,2011,petrol,56816,hyderabad,hatchback,manual,1,253340,FALSE,227799
maruti alto 800,2015,petrol,38472,hyderabad,hatchback,manual,1,328310,FALSE,276299
hyundai santro xing,2011,petrol & lpg,54368,hyderabad,hatchback,manual,1,308080,FALSE,264799
maruti alto 800,2013,petrol,57525,hyderabad,hatchback,manual,1,272380,FALSE,245399
maruti alto 800,2015,petrol,25048,hyderabad,hatchback,manual,2,337259,FALSE,306199
maruti alto 800,2013,petrol,42131,hyderabad,hatchback,manual,1,313730,FALSE,268199
maruti wagon r 1.0,2015,petrol,48243,hyderabad,hatchback,manual,1,431607,FALSE,370699
honda brio,2013,petrol,40362,hyderabad,hatchback,manual,2,403706,FALSE,391999
maruti eeco,2016,petrol,54919,hyderabad,suv,manual,1,410420,FALSE,317599
maruti celerio,2015,petrol,43028,hyderabad,hatchback,manual,2,461357,FALSE,399799
hyundai i10,2013,petrol,57200,hyderabad,hatchback,manual,1,414508,FALSE,363399
hyundai santro xing,2009,petrol,31094,hyderabad,hatchback,manual,1,265240,FALSE,220099
hyundai i10,2011,petrol,57568,hyderabad,hatchback,manual,2,376809,FALSE,320499
tata tiago,2018,petrol,67311,hyderabad,hatchback,manual,1,497400,FALSE,422499
hyundai eon,2017,petrol,29422,hyderabad,hatchback,manual,1,359799,FALSE,359699
nissan micra,2013,diesel,50151,hyderabad,hatchback,manual,1,333678,FALSE,311999
maruti dzire,2017,petrol,33399,hyderabad,sedan,manual,1,775481,FALSE,630099
maruti alto k10,2017,petrol,37328,hyderabad,hatchback,manual,1,408278,FALSE,312099
maruti baleno,2017,petrol,7861,hyderabad,hatchback,manual,1,727305,FALSE,701599
hyundai santro xing,2008,petrol,41859,hyderabad,hatchback,manual,1,201899,FALSE,198199
maruti swift,2016,diesel,43630,hyderabad,hatchback,manual,2,547532,FALSE,543399
honda city,2011,petrol,67624,hyderabad,sedan,manual,2,465301,FALSE,407199
maruti baleno,2016,petrol,22594,hyderabad,hatchback,manual,1,738480,FALSE,630199
maruti zen estilo,2010,petrol,80996,hyderabad,hatchback,manual,2,249389,FALSE,209799
maruti alto k10,2012,petrol,36870,hyderabad,hatchback,manual,2,282826,FALSE,265799
maruti wagon r 1.0,2011,petrol & cng,85435,hyderabad,hatchback,manual,1,322145,FALSE,269499
maruti alto k10,2017,petrol,84937,hyderabad,hatchback,manual,1,368573,FALSE,323899
maruti alto 800,2019,petrol,24740,hyderabad,hatchback,manual,2,398401,FALSE,311299
maruti dzire,2018,diesel,40615,hyderabad,sedan,manual,1,912519,FALSE,768099
hyundai grand i10,2015,petrol,23738,hyderabad,hatchback,automatic,2,633180,FALSE,519099
hyundai i10,2010,petrol,71355,hyderabad,hatchback,manual,2,289099,FALSE,288999
maruti celerio x,2018,petrol,31973,hyderabad,hatchback,manual,1,526650,FALSE,423599
maruti ignis,2017,petrol,31925,hyderabad,hatchback,manual,1,557070,FALSE,478899
maruti baleno,2018,petrol,33478,hyderabad,hatchback,manual,1,784117,FALSE,635399
maruti dzire,2017,petrol,35440,hyderabad,sedan,manual,1,734309,FALSE,605099
maruti baleno,2017,diesel,51501,hyderabad,hatchback,manual,1,833039,FALSE,676999
hyundai i10,2009,petrol,66427,hyderabad,hatchback,manual,2,272142,FALSE,237799
honda city,2015,petrol,47555,hyderabad,sedan,automatic,4,940966,FALSE,782799
mahindra thar,2017,diesel,27328,hyderabad,suv,manual,1,933655,FALSE,755999
maruti swift dzire,2015,petrol,69124,hyderabad,sedan,manual,1,520639,FALSE,514899
maruti swift,2011,petrol,78238,hyderabad,hatchback,manual,1,490835,FALSE,406299
maruti wagon r 1.0,2011,petrol,104293,hyderabad,hatchback,manual,2,300940,FALSE,271199
hyundai i10,2010,petrol,119179,hyderabad,hatchback,manual,1,263397,FALSE,254299
maruti alto k10,2015,petrol,57564,hyderabad,hatchback,manual,1,320966,FALSE,298499
maruti dzire,2019,diesel,21168,hyderabad,sedan,manual,1,799299,FALSE,799199
maruti a star,2009,petrol,69535,hyderabad,hatchback,manual,1,228676,FALSE,213299
maruti baleno,2017,petrol,53055,hyderabad,hatchback,manual,1,746505,FALSE,624999
hyundai santro xing,2013,petrol,68484,hyderabad,hatchback,manual,1,353688,FALSE,306599
maruti swift dzire,2017,diesel,57889,hyderabad,sedan,manual,1,820380,FALSE,699399
maruti wagon r duo,2009,petrol & lpg,197377,hyderabad,hatchback,manual,1,173599,FALSE,171999
maruti swift dzire,2017,diesel,59374,hyderabad,sedan,manual,1,685799,FALSE,685699
toyota innova crysta,2017,diesel,80745,hyderabad,suv,manual,1,2144837,FALSE,1818604
maruti alto 800,2018,petrol,42143,hyderabad,hatchback,manual,1,377100,FALSE,321799
maruti swift dzire,2015,petrol,78713,hyderabad,sedan,manual,1,671743,TRUE,535999
maruti dzire,2018,diesel,47721,hyderabad,sedan,manual,1,906215,FALSE,750499
maruti wagon r 1.0,2012,petrol & cng,79870,hyderabad,hatchback,manual,1,367970,FALSE,327099
maruti swift,2009,diesel,90273,hyderabad,hatchback,manual,1,291299,FALSE,291199
maruti swift,2012,diesel,146225,hyderabad,hatchback,manual,1,368599,FALSE,368499
maruti zen estilo,2010,petrol,88461,hyderabad,hatchback,manual,2,230840,FALSE,203699
maruti vitara brezza,2017,diesel,74942,hyderabad,suv,manual,1,958978,FALSE,791899
hyundai i10,2010,petrol,95991,hyderabad,hatchback,manual,2,294902,FALSE,265299
